soil,temp,humidity,watering
85,26.1,51,0
71,32.5,93,0
36,35.5,72,1
76,38.4,69,0
30,23.7,64,1
33,15.5,30,1
7,35.8,38,1
61,29.8,68,0
81,24.0,46,0
5,35.5,84,1
52,19.0,82,0
63,24.5,68,0
65,16.3,47,0
54,23.8,38,0
11,40.5,74,1
32,21.9,56,1
32,32.0,53,1
56,28.7,68,0
36,21.3,88,0
14,33.2,39,1
30,21.0,76,1
91,26.4,81,0
11,27.1,48,1
20,38.9,58,1
40,38.4,79,1
64,38.9,42,0
91,26.2,37,0
54,21.6,70,0
61,29.5,25,0
70,31.6,90,0
82,28.2,83,0
38,36.2,67,1
83,22.4,56,0
88,21.5,56,0
69,34.2,37,0
80,24.6,44,0
62,35.2,52,0
8,41.0,50,1
65,25.5,73,0
76,27.8,23,0
38,38.5,22,1
66,26.4,65,0
15,23.3,76,1
49,20.4,31,1
14,23.6,80,1
31,32.6,46,1
12,31.8,27,1
9,32.4,25,1
78,38.0,24,0
57,25.1,65,0
69,19.1,57,0
38,24.3,87,0
47,32.7,74,0
51,21.6,43,0
30,38.4,36,1
57,26.6,24,0
85,33.5,21,0
9,22.0,23,1
78,34.9,28,0
12,34.9,59,1
79,41.7,66,0
58,17.1,84,0
77,31.0,71,0
45,41.8,31,1
75,17.7,60,0
69,20.8,77,0
40,25.8,29,1
44,34.7,80,1
62,26.5,31,0
70,32.4,72,0
70,28.1,20,0
40,34.5,94,1
57,25.8,69,0
75,38.9,22,0
52,34.2,67,0
56,24.3,95,0
52,15.5,28,0
40,34.4,49,1
93,21.3,43,0
78,34.0,83,0
59,39.5,22,0
45,22.5,81,0
92,21.5,88,0
59,19.7,39,0
13,21.8,65,1
13,20.8,31,1
73,25.5,24,0
44,28.1,77,0
36,20.8,95,0
16,21.8,84,1
48,19.5,78,0
43,38.3,36,1
5,20.1,53,1
41,17.8,41,0
33,36.1,81,1
87,21.1,65,0
15,29.5,72,1
57,23.4,83,0
66,23.2,46,0
16,41.2,66,1
14,28.6,44,1
6,18.8,85,1
52,20.3,73,0
45,29.4,30,1
49,20.7,87,0
73,24.8,41,0
93,18.2,90,0
82,23.9,27,0
78,29.1,29,0
26,41.2,90,1
53,23.9,86,0
19,25.2,64,1
84,19.8,88,0
31,40.4,32,1
80,20.9,88,0
78,17.5,25,0
12,41.8,88,1
13,37.1,69,1
29,22.0,42,1
44,39.7,33,1
93,31.4,67,0
78,27.5,50,0
11,37.7,33,1
27,16.7,60,1
24,27.7,44,1
42,17.4,31,1
42,34.5,31,1
30,21.7,62,1
87,24.6,45,0
11,40.7,61,1
33,16.1,27,1
44,23.0,77,0
61,29.4,32,0
11,31.6,72,1
51,31.6,58,0
89,35.7,60,0
63,26.0,75,0
35,35.2,59,1
46,41.7,58,0
20,36.1,43,1
81,31.0,38,0
57,40.3,54,0
48,19.1,73,0
44,33.5,33,1
7,26.3,33,1
93,35.2,68,0
93,31.6,22,0
12,39.2,87,1
86,18.6,52,0
22,36.6,35,1
56,29.5,73,0
69,40.0,39,0
92,17.3,83,0
50,40.1,71,0
26,32.6,68,1
84,30.3,68,0
23,15.8,44,1
85,22.3,93,0
95,17.3,20,0
6,24.3,49,1
22,32.9,65,1
68,18.5,36,0
75,31.9,26,0
95,20.4,38,0
8,16.3,79,1
39,30.1,83,1
21,21.9,44,1
76,27.5,35,0
23,31.5,31,1
42,24.0,25,1
47,33.3,85,0
87,15.6,38,0
85,40.6,71,0
7,36.8,25,1
41,29.9,42,0
28,22.1,73,1
50,37.9,81,0
38,27.2,71,0
93,41.5,63,0
10,34.4,22,1
37,38.5,84,1
79,28.6,75,0
55,41.0,53,0
31,16.0,69,1
47,31.9,65,0
60,36.7,48,0
70,30.1,87,0
70,40.0,76,0
53,24.4,50,0
14,20.6,26,1
58,32.5,37,0
80,15.6,31,0
17,36.6,44,1
76,25.3,55,0
66,37.4,55,0
90,35.3,30,0
78,31.6,47,0
70,15.5,62,0
20,35.5,52,1
71,30.8,61,0
36,30.1,92,1
42,23.3,95,0
20,22.0,92,1
11,40.8,49,1
44,26.9,91,0
35,30.9,31,1
57,27.8,27,0
77,23.9,48,0
21,32.8,70,1
68,15.2,91,0
37,38.3,86,1
56,37.0,87,0
57,37.5,62,0
53,33.6,39,0
80,39.1,67,0
